Language_ID,Parameter_ID,Value,Language_ID_raw,Parameter_ID_raw,Code_ID,Language_abbr,Language_Type_ID,Language_Region_ID,Parameter_Category_ID,Parameter_Description,Parameter_Attestation,Parameter_Pervasiveness,Source,Example_ID,Comment
Krio (Sierra Leone Creole),Other forms/phrases for copula ʼbeʼ: before NPs,A,36,140,140-A,Krio,Cr,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,2788,
Liberian Settler English,Other forms/phrases for copula ʼbeʼ: before NPs,C,37,140,140-C,LibSE,L1c,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,2868,
Vernacular Liberian English,Other forms/phrases for copula ʼbeʼ: before NPs,C,38,140,140-C,VLibE,P,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,2964,
Ghanaian English,Other forms/phrases for copula ʼbeʼ: before NPs,D,39,140,140-D,GhE,L2,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Ghanaian Pidgin,Other forms/phrases for copula ʼbeʼ: before NPs,D,40,140,140-D,GhP,P,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Nigerian English,Other forms/phrases for copula ʼbeʼ: before NPs,D,41,140,140-D,NigE,L2,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Nigerian Pidgin,Other forms/phrases for copula ʼbeʼ: before NPs,A,42,140,140-A,NigP,P,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,627,
Cameroon English,Other forms/phrases for copula ʼbeʼ: before NPs,D,43,140,140-D,CamE,L2,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Cameroon Pidgin,Other forms/phrases for copula ʼbeʼ: before NPs,A,44,140,140-A,CamP,P,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,128,
Tanzanian English,Other forms/phrases for copula ʼbeʼ: before NPs,?,45,140,140-NA,TznE,L2,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Kenyan English,Other forms/phrases for copula ʼbeʼ: before NPs,X,46,140,140-X,KenE,L2,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Ugandan English,Other forms/phrases for copula ʼbeʼ: before NPs,D,47,140,140-D,UgE,L2,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
White Zimbabwean English,Other forms/phrases for copula ʼbeʼ: before NPs,X,48,140,140-X,WhZimE,L1c,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Black South African English,Other forms/phrases for copula ʼbeʼ: before NPs,D,49,140,140-D,BlSAfE,L2,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Indian South African English,Other forms/phrases for copula ʼbeʼ: before NPs,D,50,140,140-D,InSAfE,L2,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
White South African English,Other forms/phrases for copula ʼbeʼ: before NPs,D,51,140,140-D,WhSAfE,L1c,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Indian English,Other forms/phrases for copula ʼbeʼ: before NPs,D,52,140,140-D,IndE,L2,As,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Pakistani English,Other forms/phrases for copula ʼbeʼ: before NPs,D,53,140,140-D,PakE,L2,As,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Butler English,Other forms/phrases for copula ʼbeʼ: before NPs,X,54,140,140-X,ButlE,P,As,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Sri Lankan English,Other forms/phrases for copula ʼbeʼ: before NPs,D,55,140,140-D,SLkE,L2,As,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Hong Kong English,Other forms/phrases for copula ʼbeʼ: before NPs,D,56,140,140-D,HKE,L2,As,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Colloquial Singapore English (Singlish),Other forms/phrases for copula ʼbeʼ: before NPs,D,57,140,140-D,CollSgE,L1c,As,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Malaysian English,Other forms/phrases for copula ʼbeʼ: before NPs,D,58,140,140-D,MalE,L2,As,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Australian English,Other forms/phrases for copula ʼbeʼ: before NPs,X,59,140,140-X,AusE,L1c,Au,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Australian Vernacular English,Other forms/phrases for copula ʼbeʼ: before NPs,X,60,140,140-X,AusVE,L1c,Au,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Aboriginal English,Other forms/phrases for copula ʼbeʼ: before NPs,D,61,140,140-D,AborE,L1c,Au,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Roper River Creole (Kriol),Other forms/phrases for copula ʼbeʼ: before NPs,A,62,140,140-A,RRC,Cr,Au,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Torres Strait Creole,Other forms/phrases for copula ʼbeʼ: before NPs,A,63,140,140-A,TorSC,Cr,Au,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
New Zealand English,Other forms/phrases for copula ʼbeʼ: before NPs,D,64,140,140-D,NZE,L1c,Pa,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Norfolk Island/ Pitcairn English,Other forms/phrases for copula ʼbeʼ: before NPs,A,65,140,140-A,Norf'k,P,Pa,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,849 850,
Palmerston English,Other forms/phrases for copula ʼbeʼ: before NPs,?,66,140,140-NA,PalmE,Cr,Pa,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Acrolectal Fiji English,Other forms/phrases for copula ʼbeʼ: before NPs,X,67,140,140-X,FijiE,L2,Pa,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Pure Fiji English (basilectal FijiE),Other forms/phrases for copula ʼbeʼ: before NPs,D,68,140,140-D,CollFijiE,L2,Pa,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Bislama,Other forms/phrases for copula ʼbeʼ: before NPs,C,69,140,140-C,Bislama,Cr,Pa,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Tok Pisin,Other forms/phrases for copula ʼbeʼ: before NPs,X,70,140,140-X,TP,P,Pa,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Hawaiʼi Creole,Other forms/phrases for copula ʼbeʼ: before NPs,C,71,140,140-C,HawC,Cr,Pa,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,1850,
Falkland Islands English,Other forms/phrases for copula ʼbeʼ: before NPs,D,72,140,140-D,FlkE,L1c,SA,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
St. Helena English,Other forms/phrases for copula ʼbeʼ: before NPs,D,73,140,140-D,StHE,L1c,SA,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Tristan da Cunha English,Other forms/phrases for copula ʼbeʼ: before NPs,D,74,140,140-D,TdCE,L1c,SA,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Philippine English,Other forms/phrases for copula ʼbeʼ: before NPs,X,75,140,140-X,PhilE,L1c,As,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Cape Flats English,Other forms/phrases for copula ʼbeʼ: before NPs,D,76,140,140-D,CFE,L2,Af,5,Ebry day da fishing day… ‘Every day is a day for fishing…’,0.276315789473684,0.761904761904762,,,
Orkney and Shetland English,Other forms/phrases for copula ʼbeʼ: before locatives,D,1,141,141-D,O&SE,L1t,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Scottish English,Other forms/phrases for copula ʼbeʼ: before locatives,D,2,141,141-D,ScE,L1t,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Irish English,Other forms/phrases for copula ʼbeʼ: before locatives,D,3,141,141-D,IrE,L1c,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Manx English,Other forms/phrases for copula ʼbeʼ: before locatives,D,4,141,141-D,ManxE,L1c,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Welsh English,Other forms/phrases for copula ʼbeʼ: before locatives,D,5,141,141-D,WelE,L1c,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
English dialects in the North of England,Other forms/phrases for copula ʼbeʼ: before locatives,X,6,141,141-X,North,L1t,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
English dialects in the Southwest of England,Other forms/phrases for copula ʼbeʼ: before locatives,X,7,141,141-X,SW,L1t,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
East Anglian English,Other forms/phrases for copula ʼbeʼ: before locatives,D,8,141,141-D,EA,L1t,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
English dialects in the Southeast of England,Other forms/phrases for copula ʼbeʼ: before locatives,D,9,141,141-D,SE,L1t,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Channel Islands English,Other forms/phrases for copula ʼbeʼ: before locatives,D,10,141,141-D,ChIsE,L1c,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
British Creole,Other forms/phrases for copula ʼbeʼ: before locatives,B,11,141,141-B,BrC,Cr,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Maltese English,Other forms/phrases for copula ʼbeʼ: before locatives,D,12,141,141-D,MaltE,L1c,BI,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Newfoundland English,Other forms/phrases for copula ʼbeʼ: before locatives,D,13,141,141-D,NfldE,L1t,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Colloquial American English,Other forms/phrases for copula ʼbeʼ: before locatives,X,14,141,141-X,CollAmE,L1c,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Urban African American Vernacular English,Other forms/phrases for copula ʼbeʼ: before locatives,D,15,141,141-D,UAAVE,L1c,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Rural African American Vernacular English,Other forms/phrases for copula ʼbeʼ: before locatives,D,16,141,141-D,RAAVE,L1c,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Earlier African American Vernacular English,Other forms/phrases for copula ʼbeʼ: before locatives,D,17,141,141-D,EAAVE,L1c,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Ozark English,Other forms/phrases for copula ʼbeʼ: before locatives,X,18,141,141-X,OzE,L1t,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Appalachian English,Other forms/phrases for copula ʼbeʼ: before locatives,D,19,141,141-D,AppE,L1t,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Southeast American enclave dialects,Other forms/phrases for copula ʼbeʼ: before locatives,D,20,141,141-D,SEAmE,L1t,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Gullah,Other forms/phrases for copula ʼbeʼ: before locatives,A,21,141,141-A,Gullah,Cr,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,2184,
Chicano English,Other forms/phrases for copula ʼbeʼ: before locatives,X,22,141,141-X,ChcE,L2,Am,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Bahamian English,Other forms/phrases for copula ʼbeʼ: before locatives,C,23,141,141-C,BahE,L1c,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Bahamian Creole,Other forms/phrases for copula ʼbeʼ: before locatives,C,24,141,141-C,BahC,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,1412,
Barbadian Creole (Bajan),Other forms/phrases for copula ʼbeʼ: before locatives,X,25,141,141-X,Bajan,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Jamaican English,Other forms/phrases for copula ʼbeʼ: before locatives,D,26,141,141-D,JamE,L2,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Jamaican Creole,Other forms/phrases for copula ʼbeʼ: before locatives,A,27,141,141-A,JamC,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,2388,
San Andrés Creole,Other forms/phrases for copula ʼbeʼ: before locatives,A,28,141,141-A,SanAC,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,2477,
Belizean Creole,Other forms/phrases for copula ʼbeʼ: before locatives,A,29,141,141-A,BelC,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,1501,
Guyanese Creole (Creolese),Other forms/phrases for copula ʼbeʼ: before locatives,A,30,141,141-A,GuyC,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,,
Eastern Maroon Creole,Other forms/phrases for copula ʼbeʼ: before locatives,A,31,141,141-A,EMarC,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,1590,
Saramaccan,Other forms/phrases for copula ʼbeʼ: before locatives,A,32,141,141-A,Saramaccan,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,2544,
Sranan,Other forms/phrases for copula ʼbeʼ: before locatives,A,33,141,141-A,Sranan,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,2597,
Trinidadian Creole,Other forms/phrases for copula ʼbeʼ: before locatives,B,34,141,141-B,TrinC,Cr,Ca,5,Den pikin ben de na skoro ‘The children were at school’,0.263157894736842,0.835,,2703,
